,Cruise,Inc,(hr),YYMMDD,Start(HHMM),End(HHMM),Depth(m),Chla(mg/m3),StdDev(mg/m3),mg/m3,mg/m3.1,Rep #1,Rep #2,Rep #3,Rep #1.1,Rep #2.1,Rep #3.1,PSS-78,#/ml,#/ml.1,#/ml.2,#/ml.3,Unnamed: 22
612,92,I,13.5,980415,530,1900,150,0.109,0.023,0.267,0.0,0.28,0.26,0.43,0.09,0.1,0.07,35.1521,19835,186548,590,393,2222222222
613,92,I,13.5,980415,530,1900,175,0.099,0.009000000000000001,0.165,0.006,0.12,0.12,0.22,0.08,0.08,0.11,35.1727,76779,213693,1366,938,4333333333
614,93,I,14.5,980513,430,1900,5,0.067,0.002,0.062,0.002,7.88,7.65,7.15,0.12,0.11,0.12,35.303000000000004,138522,205878,1204,643,2222222222
615,93,I,14.5,980513,430,1900,25,0.08800000000000001,0.002,0.08800000000000001,0.008,7.31,5.53,6.89,0.17,0.14,0.17,35.3119,176239,232006,1303,709,2222222222
616,93,I,14.5,980513,430,1900,45,0.131,0.002,0.131,0.005,7.57,7.04,7.33,0.21,0.16,0.16,35.3211,202565,251404,1588,480,2222222222
617,93,I,14.5,980513,430,1900,75,0.152,-9.0,0.159,-9.0,4.4,4.67,4.66,-9.0,0.11,0.12,35.3191,177588,232337,1750,363,2222222222
618,93,I,14.5,980513,430,1900,100,0.21,0.013999999999999999,0.252,0.006999999999999999,2.59,2.83,2.55,0.09,0.1,0.09,35.3138,146753,210483,1302,132,2222222222
619,93,I,14.5,980513,430,1900,125,0.222,0.005,0.466,0.022000000000000002,0.94,1.11,1.08,0.16,0.1,0.16,35.2271,73864,225129,312,674,2222222222
620,93,I,14.5,980513,430,1900,150,0.10400000000000001,0.002,0.294,0.001,0.29,0.26,0.25,0.09,0.08,0.13,35.1284,19572,193252,16,311,2222222222
621,93,I,14.5,980513,430,1900,175,0.10400000000000001,0.01,0.19899999999999998,0.027000000000000003,0.1,0.1,0.1,0.11,0.1,0.16,35.1403,10860,213054,377,230,2222222222
622,94,I,13.75,980617,530,1915,5,0.07200000000000001,0.0,0.057999999999999996,0.004,6.23,5.93,6.97,0.2,0.2,0.21,35.2776,103125,351413,1277,664,2222222222
623,94,I,13.75,980617,530,1915,25,0.07400000000000001,0.004,0.071,0.009000000000000001,6.93,7.27,8.0,0.21,0.18,0.19,35.2768,162317,322116,1375,679,2222222222
624,94,I,13.75,980617,530,1915,45,0.07200000000000001,0.001,0.066,0.001,7.19,7.34,6.58,0.2,0.21,-9.0,35.2798,152047,269126,1490,878,2222222222
625,94,I,13.75,980617,530,1915,75,0.133,0.001,0.121,0.0,4.92,4.93,5.04,0.18,0.18,0.18,35.272,238507,265405,1508,547,2222222222
626,94,I,13.75,980617,530,1915,100,0.226,0.01,0.245,0.02,2.89,3.05,3.13,0.09,0.12,0.1,35.2973,226376,216869,1143,364,2222222222
627,94,I,13.75,980617,530,1915,125,0.251,0.001,0.45899999999999996,0.013999999999999999,1.22,1.37,1.27,0.07,0.07,0.06,35.2592,83408,198939,379,856,2222222222
628,94,I,13.75,980617,530,1915,150,0.10800000000000001,0.009000000000000001,0.294,0.02,0.43,0.33,0.35,0.08,0.06,0.06,-9.0,24473,170870,148,230,2222252222
629,94,I,13.75,980617,530,1915,175,0.052000000000000005,0.006999999999999999,0.12300000000000001,0.005,0.06,0.07,0.09,0.06,0.07,0.07,35.1788,6605,146991,82,131,2222222222
630,95,I,13.0,980715,530,1830,5,0.09300000000000001,-9.0,0.083,-9.0,9.36,9.01,8.61,0.18,0.17,0.16,35.3772,206604,549632,1943,1156,2222222222
631,95,I,13.0,980715,530,1830,25,0.076,0.005,0.066,0.0,7.31,8.86,9.43,0.19,0.18,0.17,35.3822,207771,546650,2043,1222,2222222222
632,95,I,13.0,980715,530,1830,45,0.079,0.006999999999999999,0.063,0.008,6.64,6.61,7.42,0.21,0.2,0.0,35.3784,209868,485833,2342,1154,2222222222
633,95,I,13.0,980715,530,1830,75,0.13,0.008,0.129,0.005,3.96,4.03,4.38,0.12,0.11,0.12,35.3179,296729,509485,2550,570,2222222222
634,95,I,13.0,980715,530,1830,100,0.192,0.012,0.284,0.011000000000000001,2.42,2.55,2.46,0.05,0.06,0.06,35.2391,162217,382992,2096,599,2222222222
635,95,I,13.0,980715,530,1830,125,0.198,0.005,0.542,0.017,1.18,1.2,1.07,0.04,0.03,0.05,35.1158,67735,332595,314,677,2222222222
636,95,I,13.0,980715,530,1830,150,0.078,0.004,0.284,0.017,0.19,0.2,0.2,0.03,0.03,0.04,35.0175,22189,247080,328,230,2222222222
637,95,I,13.0,980715,530,1830,175,0.033,0.002,0.094,0.003,0.04,0.06,0.04,0.03,0.03,0.04,34.8995,4784,222405,426,115,2222222222
638,96,I,14.15,980810,520,1930,5,0.17300000000000001,0.005,0.124,0.011000000000000001,14.6,4.82,18.73,0.29,0.23,0.28,35.1661,191024,494230,942,370,2222222222
639,96,I,14.15,980810,520,1930,25,0.192,0.013999999999999999,0.155,0.005,12.61,12.0,7.32,0.27,0.29,0.26,35.1634,204649,469500,1497,353,2222222222
640,96,I,14.15,980810,520,1930,45,0.107,0.003,0.10800000000000001,0.01,4.96,4.73,3.47,0.16,0.21,0.17,35.1579,254031,429974,1496,387,2222222222
641,96,I,14.15,980810,520,1930,75,0.163,0.002,0.18100000000000002,0.004,1.81,1.9,1.85,-9.0,0.15,0.1,35.1569,244882,392002,1522,418,2222222222
642,96,I,14.15,980810,520,1930,100,0.184,0.004,0.45799999999999996,0.005,1.1,1.31,1.06,0.09,0.09,0.09,35.169000000000004,90859,339139,33,1448,2222222222
643,96,I,14.15,980810,520,1930,125,0.175,0.02,0.445,0.018000000000000002,0.42,0.43,0.48,0.09,0.09,0.07,35.1559,51198,256587,83,880,2222222222
644,96,I,14.15,980810,520,1930,150,0.1,0.011000000000000001,0.33299999999999996,0.045,0.18,0.17,0.18,0.09,0.08,0.13,35.2061,25307,214208,49,313,2222222222
645,96,I,14.15,980810,520,1930,175,0.09300000000000001,0.005,0.193,0.005,0.12,0.1,0.1,0.08,0.08,0.08,35.0932,27615,274099,149,514,2222222222
646,97,I,13.75,980928,530,1913,5,0.055,0.0,0.039,0.002,4.54,4.42,-9.0,0.17,0.15,-9.0,35.2986,162146,505829,1871,317,2222222222
647,97,I,13.75,980928,530,1913,25,0.055,0.0,0.045,0.002,4.69,4.48,-9.0,0.18,0.25,-9.0,35.2969,201959,477103,1560,424,2222222222
648,97,I,13.75,980928,530,1913,45,0.052000000000000005,0.001,0.038,0.0,4.18,4.03,-9.0,0.23,0.2,-9.0,35.3197,184301,518592,1914,369,2222222222
649,97,I,13.75,980928,530,1913,75,0.133,0.0,0.126,0.002,3.04,3.02,-9.0,-9.0,0.23,-9.0,35.1898,294190,573480,5395,372,2222222222
650,97,I,13.75,980928,530,1913,100,0.19,0.01,0.213,0.013999999999999999,1.22,1.21,-9.0,0.12,0.12,-9.0,35.2038,288846,420103,2401,369,2222222222
651,97,I,13.75,980928,530,1913,125,0.209,0.002,0.499,0.003,0.58,0.26,-9.0,-9.0,0.12,-9.0,35.2308,105848,331066,299,1495,2222222222
652,97,I,13.75,980928,530,1913,150,0.07400000000000001,0.001,0.248,0.01,0.15,0.14,-9.0,0.06,0.05,-9.0,35.1978,20806,218353,214,230,2222222222
653,97,I,13.75,980928,530,1913,175,0.046,0.002,0.091,0.001,-9.0,0.11,-9.0,-9.0,-9.0,-9.0,35.1414,7582,312802,496,215,2222522222
654,97,R,13.75,980928,530,1913,5,0.059000000000000004,0.003,0.035,0.004,5.3,4.84,-9.0,0.14,0.13,-9.0,35.3017,-9,-9,-9,-9,2222229999
655,97,R,13.75,980928,530,1913,25,0.055,0.003,0.05,0.01,5.31,4.97,-9.0,0.15,0.16,-9.0,35.292,-9,-9,-9,-9,2222229999
656,97,R,13.75,980928,530,1913,45,0.068,0.001,0.055999999999999994,0.006,4.86,3.15,-9.0,0.19,0.19,-9.0,35.295,-9,-9,-9,-9,2222229999
657,97,R,13.75,980928,530,1913,75,0.145,0.001,0.138,0.002,3.68,3.8,-9.0,0.2,0.19,-9.0,35.1822,-9,-9,-9,-9,2222229999
658,97,R,13.75,980928,530,1913,100,0.193,0.006,0.214,0.006,1.4,1.32,-9.0,0.1,0.11,-9.0,35.2032,-9,-9,-9,-9,2222229999
659,97,R,13.75,980928,530,1913,125,0.22399999999999998,0.006999999999999999,0.535,0.045,0.77,0.07,-9.0,0.13,0.13,-9.0,35.2157,-9,-9,-9,-9,2222229999
660,97,R,13.75,980928,530,1913,150,0.102,0.001,0.312,0.01,0.19,0.19,-9.0,0.08,0.07,-9.0,35.2097,-9,-9,-9,-9,2222229999
661,97,R,13.75,980928,530,1913,175,0.033,0.001,0.087,0.002,0.05,0.05,-9.0,0.05,0.03,-9.0,35.141,-9,-9,-9,-9,2222229999
662,98,I,12.0,981019,549,1751,5,0.076,0.003,0.071,0.004,4.61,4.76,-9.0,0.15,0.15,-9.0,35.339,226758,332959,986,217,2222222222
663,98,I,12.0,981019,549,1751,25,0.07200000000000001,0.001,0.055,0.008,5.59,5.24,-9.0,0.18,0.18,-9.0,35.346,232476,360712,1090,302,2222222222
664,98,I,12.0,981019,549,1751,45,0.068,0.002,0.048,0.004,4.59,4.77,-9.0,0.16,0.15,-9.0,35.3678,206557,372989,1348,253,2222222222
665,98,I,12.0,981019,549,1751,75,0.17600000000000002,0.001,0.18899999999999997,0.004,3.72,3.64,-9.0,-9.0,0.13,-9.0,35.2243,299006,418147,2461,152,2222222222
666,98,I,12.0,981019,549,1751,100,0.23199999999999998,0.005,0.364,0.002,1.33,1.21,-9.0,0.04,0.05,-9.0,35.249,120764,356977,1872,635,2222222222
667,98,I,12.0,981019,549,1751,125,0.177,0.008,0.423,0.043,0.36,0.57,-9.0,-9.0,0.06,-9.0,35.1976,57276,328446,149,1013,2222222222
668,98,I,12.0,981019,549,1751,150,0.12,0.004,0.32799999999999996,0.019,0.1,0.11,-9.0,0.05,0.03,-9.0,35.096,30028,247572,1014,631,2222222222
669,98,I,12.0,981019,549,1751,175,0.096,0.01,0.23,0.006,0.08,0.07,-9.0,0.07,0.06,-9.0,35.1444,20121,301648,315,299,2222222222
670,98,R,12.0,981019,549,1751,5,0.067,0.002,0.055,0.012,5.59,6.61,-9.0,0.09,0.09,-9.0,35.3386,236558,343056,1081,2635,2222222222
671,98,R,12.0,981019,549,1751,25,0.066,0.0,0.063,0.012,6.06,4.54,-9.0,0.1,0.09,-9.0,35.3378,246921,348180,1033,1050,2222222222
672,98,R,12.0,981019,549,1751,45,0.068,0.004,0.05,0.005,5.07,3.27,-9.0,0.11,0.11,-9.0,35.3406,342578,344608,21852,1627,2222222232
673,98,R,12.0,981019,549,1751,75,0.183,0.071,0.23,0.165,3.25,3.01,-9.0,0.1,0.12,-9.0,35.3087,298296,376844,2384,1843,2222222222
674,98,R,12.0,981019,549,1751,-100,9.0,-9.0,-9.0,-9.0,1.38,1.33,-9.0,0.05,0.05,-9.0,35.2425,194668,373216,4276,3988,2552222222
675,98,R,12.0,981019,549,1751,125,0.207,0.046,0.377,0.087,0.36,0.07,-9.0,0.05,0.06,-9.0,35.2128,66065,353420,370,2254,2222222222
676,98,R,12.0,981019,549,1751,150,0.095,0.002,0.281,0.01,0.08,0.08,-9.0,0.05,-9.0,-9.0,35.2238,21704,274176,657,2374,2222222222
677,98,R,12.0,981019,549,1751,175,0.067,0.013999999999999999,0.21899999999999997,0.054000000000000006,0.04,0.04,-9.0,0.03,0.03,-9.0,35.1333,24169,269204,182,779,2222222222
678,99,I,11.5,981111,630,1800,5,0.091,0.006,0.073,0.005,6.96,7.18,-9.0,0.07,0.07,-9.0,35.4495,188941,419835,892,118,2222222222
679,99,I,11.5,981111,630,1800,25,0.091,0.0,0.073,0.003,6.15,5.97,-9.0,0.07,0.07,-9.0,35.4539,168222,382125,810,135,2222222222
680,99,I,11.5,981111,630,1800,45,0.09,0.002,0.075,0.0,4.12,3.99,-9.0,0.06,0.07,-9.0,35.4485,177932,412024,1039,151,2222222222
681,99,I,11.5,981111,630,1800,75,0.214,0.0,0.23600000000000002,0.002,2.09,1.94,-9.0,0.07,0.09,-9.0,35.3335,188789,443288,1607,305,2222222222
682,99,I,11.5,981111,630,1800,100,0.142,0.002,0.366,0.006,0.58,0.61,-9.0,0.05,0.06,-9.0,35.2101,38483,312678,200,1582,2222222222
683,99,I,11.5,981111,630,1800,125,0.085,0.001,0.244,0.013000000000000001,0.18,0.2,-9.0,0.04,0.05,-9.0,35.1228,22279,245252,398,431,2222222222
684,99,I,11.5,981111,630,1800,150,0.039,0.001,0.122,0.003,0.07,0.07,-9.0,0.03,0.03,-9.0,34.9788,9091,184149,1808,133,2222222222
685,99,I,11.5,981111,630,1800,175,0.059000000000000004,0.002,0.109,0.006,0.02,0.02,-9.0,0.02,0.04,-9.0,35.0112,7777,259318,516,450,4333333333
686,99,R,11.5,981111,630,1800,5,0.09,0.003,0.077,0.003,5.57,6.66,-9.0,0.07,0.08,-9.0,35.4404,243483,388289,1307,721,2222222222
687,99,R,11.5,981111,630,1800,25,0.085,0.003,0.065,0.0,5.35,5.61,-9.0,0.21,0.11,-9.0,35.4434,252094,357619,1089,2109,2222222222
688,99,R,11.5,981111,630,1800,45,0.09,0.004,0.078,0.004,3.29,3.13,-9.0,0.07,0.09,-9.0,35.4429,244715,409283,1009,891,2222222222
689,99,R,11.5,981111,630,1800,75,0.192,0.001,0.201,0.001,2.09,2.22,-9.0,0.08,0.08,-9.0,35.335,283137,391473,779,559,2222222222
690,99,R,11.5,981111,630,1800,100,0.213,0.002,0.344,0.003,0.58,0.62,-9.0,0.05,0.05,-9.0,35.2497,101064,378980,705,3457,2222222222
691,99,R,11.5,981111,630,1800,125,0.08800000000000001,0.001,0.282,0.004,0.17,-9.0,-9.0,0.04,0.04,-9.0,35.1337,28103,255265,50,794,2222222222
692,99,R,11.5,981111,630,1800,150,0.045,0.0,0.14400000000000002,0.0,0.07,0.06,-9.0,0.05,0.03,-9.0,35.0059,12377,232321,50,463,2222222222
693,99,R,11.5,981111,630,1800,175,0.021,0.003,0.049,0.005,0.05,0.05,-9.0,0.05,0.04,-9.0,34.7773,37182,205172,216,2472,2222222223
694,100,I,8.5,981209,630,1500,5,0.102,0.006,0.09300000000000001,0.006999999999999999,4.42,5.67,-9.0,0.06,0.06,-9.0,35.297,225445,446961,1956,388,2222222222
695,100,I,8.5,981209,630,1500,25,0.10300000000000001,0.003,0.099,0.002,2.79,1.02,-9.0,0.06,0.06,-9.0,35.2958,228208,390251,2336,521,2222222222
696,100,I,8.5,981209,630,1500,45,0.098,0.002,0.1,0.0,1.57,1.96,-9.0,0.06,0.09,-9.0,35.3097,223933,390754,2511,607,2222222222
697,100,I,8.5,981209,630,1500,75,0.14,0.004,0.153,0.013000000000000001,0.48,0.53,-9.0,0.05,0.06,-9.0,35.2909,145701,393827,1291,335,2222222222
698,100,I,8.5,981209,630,1500,100,0.11699999999999999,0.0,0.129,0.001,0.2,0.25,-9.0,0.03,0.04,-9.0,35.2857,104724,350249,1450,843,2222222222
699,100,I,8.5,981209,630,1500,125,0.092,0.002,0.282,0.004,0.16,0.18,-9.0,0.02,0.03,-9.0,35.2083,29557,278798,665,781,2222222222
700,100,I,8.5,981209,630,1500,150,0.09699999999999999,0.003,0.10099999999999999,0.001,0.06,0.05,-9.0,0.02,0.03,-9.0,35.2882,212159,366532,1720,573,4333333333
701,100,I,8.5,981209,630,1500,175,0.107,0.005,0.13,0.006999999999999999,0.03,0.03,-9.0,0.02,0.02,-9.0,35.2602,148010,327298,1255,1088,4333333333
702,100,R,8.5,981209,630,1500,5,0.11599999999999999,0.0,0.109,0.0,4.39,3.38,-9.0,0.11,0.13,-9.0,35.2957,-9,-9,-9,-9,2222229999
703,100,R,8.5,981209,630,1500,25,0.10800000000000001,0.0,0.10800000000000001,0.0,2.32,2.06,-9.0,0.15,0.13,-9.0,35.294000000000004,-9,-9,-9,-9,2222229999
704,100,R,8.5,981209,630,1500,45,0.10800000000000001,0.0,0.10300000000000001,0.0,1.3,1.37,-9.0,0.13,0.09,-9.0,35.2992,-9,-9,-9,-9,2222229999
705,100,R,8.5,981209,630,1500,75,0.134,0.0,0.129,0.0,0.56,0.6,-9.0,0.04,0.05,-9.0,35.2939,-9,-9,-9,-9,2222229999
706,100,R,8.5,981209,630,1500,100,0.158,0.0,0.151,0.0,0.22,0.18,-9.0,0.1,0.1,-9.0,35.2922,-9,-9,-9,-9,2222229999
707,100,R,8.5,981209,630,1500,125,0.17300000000000001,0.0,0.461,0.0,0.12,-9.0,-9.0,0.03,0.03,-9.0,35.1916,-9,-9,-9,-9,2222229999
708,100,R,8.5,981209,630,1500,150,0.065,0.0,0.22899999999999998,0.0,0.12,0.1,-9.0,0.1,0.08,-9.0,35.1991,-9,-9,-9,-9,2222229999
709,100,R,8.5,981209,630,1500,175,0.027999999999999997,0.0,0.09300000000000001,0.0,0.06,0.06,-9.0,0.05,0.08,-9.0,35.1847,-9,-9,-9,-9,2222229999
710,101,I,12.0,990113,654,1850,5,0.135,0.006999999999999999,0.129,0.013999999999999999,7.75,-9.0,-9.0,0.12,0.13,-9.0,35.2212,161341,278250,2395,1354,2222222222
711,101,I,12.0,990113,654,1850,25,0.141,0.0,0.131,0.001,6.15,5.96,-9.0,0.12,0.12,-9.0,35.2243,178656,349446,2433,867,2222222222
712,101,I,12.0,990113,654,1850,45,0.135,0.004,0.12300000000000001,0.004,4.53,4.49,-9.0,0.12,0.11,-9.0,35.2209,173814,338149,2299,1340,2222222222
713,101,I,12.0,990113,654,1850,75,0.136,0.009000000000000001,0.136,0.015,1.58,1.51,-9.0,0.09,0.11,-9.0,35.2244,173988,328911,2410,1337,2222222222
714,101,I,12.0,990113,654,1850,100,0.115,0.027999999999999997,0.163,0.03,0.62,0.58,-9.0,0.12,0.14,-9.0,35.2248,141950,365083,877,943,2222222222
715,101,I,12.0,990113,654,1850,125,0.08900000000000001,0.002,0.18,0.004,0.29,0.25,-9.0,0.06,0.05,-9.0,35.2308,19359,301741,539,816,2222222222
716,101,I,12.0,990113,654,1850,150,0.049,0.0,0.133,0.005,0.07,0.08,-9.0,0.03,0.06,-9.0,35.1487,8041,207003,747,585,2222222222
717,101,I,12.0,990113,654,1850,175,0.087,0.0,0.10400000000000001,0.006,0.08,0.08,-9.0,0.09,0.09,-9.0,35.1899,93047,280314,733,1059,4333333333
718,101,R,12.0,990113,654,1850,5,0.14,0.0,0.142,0.0,7.72,6.49,-9.0,0.07,0.07,-9.0,35.2159,276730,360796,2617,1300,2222222222
719,101,R,12.0,990113,654,1850,25,0.14400000000000002,0.0,0.139,0.008,6.89,7.66,-9.0,0.09,0.07,-9.0,35.2163,318095,397945,3080,1574,2222222222
720,101,R,12.0,990113,654,1850,45,0.135,0.005,0.124,0.004,4.72,5.13,-9.0,0.08,0.08,-9.0,35.2163,284608,405358,3432,1589,2222222222
721,101,R,12.0,990113,654,1850,75,0.14300000000000002,0.003,0.135,0.005,1.8,1.77,-9.0,0.07,0.07,-9.0,35.2186,281585,405411,3173,1877,2222222222
722,101,R,12.0,990113,654,1850,100,0.14,0.002,0.134,0.015,0.38,0.3,-9.0,0.05,0.07,-9.0,35.2185,278483,252947,3319,3989,2222222222
723,101,R,12.0,990113,654,1850,125,0.08900000000000001,0.005,0.17600000000000002,0.005,0.22,-9.0,-9.0,0.05,0.04,-9.0,35.2259,25362,300322,101,1567,2222222222
724,101,R,12.0,990113,654,1850,150,0.051,0.003,0.134,0.002,0.09,0.08,-9.0,0.03,0.02,-9.0,35.1453,12846,285691,132,214,2222222222
725,101,R,12.0,990113,654,1850,175,0.023,0.002,0.054000000000000006,0.004,0.04,0.04,-9.0,0.02,0.02,-9.0,35.0981,3267,182884,33,280,2222222222
726,102,I,12.0,990218,600,1805,5,0.087,0.002,0.08900000000000001,0.004,6.3,-9.0,-9.0,0.11,0.11,-9.0,35.3517,173679,398148,5906,1345,2222222222
727,102,I,12.0,990218,600,1805,25,0.109,0.001,0.127,0.001,4.99,4.86,-9.0,0.19,0.2,-9.0,35.3377,214736,389421,7249,1104,2222222222
728,102,I,12.0,990218,600,1805,45,0.122,0.003,0.14400000000000002,0.005,3.25,3.35,-9.0,0.15,0.15,-9.0,35.2965,197799,401578,5865,904,2222222222
729,102,I,12.0,990218,600,1805,75,0.265,0.001,0.322,0.005,3.64,3.5,-9.0,0.06,0.06,-9.0,35.347,151254,425993,3854,508,2222222222
730,102,I,12.0,990218,600,1805,100,0.244,0.006,0.382,0.02,1.29,1.36,-9.0,0.06,0.06,-9.0,35.3627,63285,384364,213,295,2222222222
731,102,I,12.0,990218,600,1805,125,0.10800000000000001,0.002,0.376,0.004,0.47,-9.0,-9.0,0.04,0.04,-9.0,35.1309,28317,257752,65,16,2222222222
732,102,I,12.0,990218,600,1805,150,0.092,0.002,0.179,0.008,0.11,0.1,-9.0,0.07,0.06,-9.0,35.126999999999995,42204,277977,4877,146,2222223333
733,102,I,12.0,990218,600,1805,175,0.012,0.0,0.043,0.008,0.01,0.02,-9.0,0.04,0.03,-9.0,34.8678,662,166697,743,0,2222222222
734,102,R,12.0,990218,600,1805,5,0.085,0.004,0.084,0.003,-9.0,4.83,-9.0,0.08,0.08,-9.0,35.3506,-9,-9,-9,-9,2224429999
735,102,R,12.0,990218,600,1805,25,0.09300000000000001,0.002,0.105,0.002,-9.0,0.91,-9.0,0.1,0.09,-9.0,35.3496,-9,-9,-9,-9,2224429999
736,102,R,12.0,990218,600,1805,45,0.16,0.003,0.18899999999999997,0.008,0.55,0.39,-9.0,0.12,0.15,-9.0,35.3273,-9,-9,-9,-9,2224429999
737,102,R,12.0,990218,600,1805,75,0.23600000000000002,0.016,0.3,0.017,1.12,1.1,-9.0,0.06,0.08,-9.0,35.3306,-9,-9,-9,-9,2224429999
738,102,R,12.0,990218,600,1805,100,0.24100000000000002,0.001,0.306,0.0,-9.0,0.81,-9.0,0.04,0.04,-9.0,35.3487,-9,-9,-9,-9,2224429999
739,102,R,12.0,990218,600,1805,125,0.21100000000000002,0.004,0.37,0.009000000000000001,0.2,-9.0,-9.0,-9.0,0.04,-9.0,35.3818,-9,-9,-9,-9,2224429999
740,102,R,12.0,990218,600,1805,150,0.068,0.002,0.198,0.003,0.07,0.08,-9.0,0.05,-9.0,-9.0,35.0781,-9,-9,-9,-9,2224429999
741,102,R,12.0,990218,600,1805,175,0.017,0.001,0.061,0.005,0.04,0.04,-9.0,0.04,-9.0,-9.0,34.9574,-9,-9,-9,-9,2224429999
742,103,I,12.5,990317,524,1800,5,0.085,0.002,0.08199999999999999,0.002,6.89,5.45,6.51,0.12,0.12,0.12,35.2008,208186,448054,2018,1017,2222222222
743,103,I,12.5,990317,524,1800,25,0.105,0.02,0.1,0.022000000000000002,6.61,6.29,5.63,0.14,-9.0,0.16,35.1975,244380,491596,2639,1369,2222222222
744,103,I,12.5,990317,524,1800,45,0.19899999999999998,-9.0,0.266,-9.0,6.48,6.28,6.25,0.2,0.17,0.16,35.2829,291591,498764,2747,1555,2222222222
745,103,I,12.5,990317,524,1800,75,0.179,-9.0,0.253,-9.0,3.88,3.92,4.76,-9.0,0.14,0.13,35.3166,279509,467964,5292,1418,2222222222
746,103,I,12.5,990317,524,1800,100,0.26899999999999996,0.022000000000000002,0.489,0.046,2.76,2.8,3.07,0.09,0.08,0.1,35.3581,76426,382405,212,423,2222222222
747,103,I,12.5,990317,524,1800,125,0.14,0.004,0.29600000000000004,0.006,0.45,0.45,0.46,0.05,0.05,0.04,35.4102,29124,341427,114,81,2222222222
748,103,I,12.5,990317,524,1800,150,0.10300000000000001,0.006,0.237,0.013999999999999999,0.17,0.19,0.19,0.05,0.06,0.06,35.1841,59973,309487,910,260,2222222222
749,103,I,12.5,990317,524,1800,175,0.049,0.002,0.134,0.001,0.06,0.06,0.06,0.03,0.03,0.03,35.0495,26432,244651,326,163,2222222222
750,103,R,12.5,990317,524,1800,5,0.096,0.002,0.081,0.008,2.24,2.79,2.41,-9.0,-9.0,-9.0,35.1912,-9,-9,-9,-9,2224929999
751,103,R,12.5,990317,524,1800,25,0.092,0.0,0.085,0.001,1.31,1.21,1.46,-9.0,-9.0,-9.0,35.1905,-9,-9,-9,-9,2224929999
752,104,I,15.25,990414,625,2135,5,0.114,0.0,0.11599999999999999,0.008,6.89,5.61,6.57,0.14,0.18,0.12,35.3437,193872,435647,2714,806,2222222222
753,104,I,15.25,990414,625,2135,25,0.122,0.002,0.132,0.013999999999999999,5.44,7.49,8.23,0.14,0.14,0.13,35.3508,192641,406018,2596,723,2222222222
754,104,I,15.25,990414,625,2135,45,0.129,0.003,0.127,0.008,6.37,7.39,7.5,0.2,0.15,0.15,35.3436,200895,405919,2714,888,2222222222
755,104,I,15.25,990414,625,2135,75,0.162,0.009000000000000001,0.172,0.003,4.75,4.9,4.03,0.08,0.1,0.09,35.3431,192676,401390,2186,624,2222222222
756,104,I,15.25,990414,625,2135,100,0.18100000000000002,0.005,0.20199999999999999,0.001,2.22,2.19,2.24,0.11,0.11,0.11,35.3486,172894,411127,2450,773,2222222222
757,104,I,15.25,990414,625,2135,125,0.268,0.001,0.34299999999999997,0.013999999999999999,1.23,1.26,1.18,0.07,-9.0,0.07,35.3676,96261,395047,1561,312,2222222222
758,104,I,15.25,990414,625,2135,150,0.233,0.005,0.331,0.002,0.36,0.36,0.38,0.06,0.06,0.07,35.4073,54445,348266,84,1009,2222222222
759,104,I,15.25,990414,625,2135,175,0.196,0.002,0.258,0.005,0.15,0.12,0.13,0.08,0.12,0.07,35.4095,63719,380812,621,376,4333333333
760,105,I,14.25,990510,525,1940,5,0.08900000000000001,0.001,0.09,0.0,10.37,9.35,10.18,0.14,0.14,0.14,35.3749,155210,431958,2260,1155,2222222222
761,105,I,14.25,990510,525,1940,25,0.087,0.0,0.08900000000000001,0.001,8.19,8.62,8.16,0.13,0.13,0.14,35.3718,157588,442440,2205,1218,2222222222
762,105,I,14.25,990510,525,1940,45,0.096,0.003,0.10099999999999999,0.008,5.59,6.37,6.35,-9.0,-9.0,-9.0,35.3681,180369,601460,2500,1027,2222522222
763,105,I,14.25,990510,525,1940,75,0.142,0.003,0.16699999999999998,0.0,5.66,4.44,5.51,0.14,0.13,0.17,35.3864,214784,456294,2735,1055,2222222222
764,105,I,14.25,990510,525,1940,100,0.105,0.0,0.127,0.001,1.18,1.22,1.28,0.23,0.24,0.23,35.3776,162065,513510,2097,1255,2222222222
765,105,I,14.25,990510,525,1940,125,0.099,0.006,0.099,0.001,0.21,0.25,0.28,0.11,0.13,0.13,35.3596,173988,547790,2960,1207,2222222222
766,105,I,14.25,990510,525,1940,150,0.15,0.003,0.18100000000000002,0.011000000000000001,0.16,0.17,0.15,0.12,0.1,0.11,35.3531,194789,408462,2453,741,4333333333
767,105,I,14.25,990510,525,1940,175,0.307,0.008,0.5760000000000001,0.027999999999999997,0.15,0.1,0.11,0.07,0.07,0.07,35.3132,84469,329946,6899,65,4333333333
768,105,R,14.25,990510,525,1940,5,0.094,0.002,0.08900000000000001,0.002,3.1,5.29,3.46,-9.0,-9.0,-9.0,35.3724,-9,-9,-9,-9,2224929999
769,105,R,14.25,990510,525,1940,25,0.095,0.001,0.091,0.003,4.89,5.51,4.95,-9.0,-9.0,-9.0,35.3739,-9,-9,-9,-9,2224929999
770,106,I,13.5,990714,602,1935,5,0.084,-9.0,0.083,-9.0,6.08,5.86,5.57,0.19,0.19,0.18,34.9527,172479,428856,1188,1188,2222222222
771,106,I,13.5,990714,602,1935,25,0.083,0.006,0.085,0.003,5.32,5.76,5.9,0.19,0.21,0.19,34.9505,150075,440782,1401,692,2222222222
